event_id,actor_id,actor_type_id,group_num,affiliation
7613096,472,6,1,primary
7612440,472,6,1,primary
7611451,472,6,1,primary
7611061,472,6,1,primary
7610444,472,6,1,primary
7923241,472,6,1,primary
7604399,472,6,1,primary
7603416,472,6,1,primary
7602435,472,6,1,primary
7608239,472,6,1,primary
7601076,472,6,1,primary
7599725,472,6,1,primary
7598154,472,6,1,primary
7617057,472,6,1,primary
7974816,472,6,1,primary
7974886,472,6,1,primary
7599436,472,6,1,primary
7974670,472,6,1,primary
7611167,472,6,1,primary
7609456,472,6,1,primary
7814284,472,6,1,primary
7597861,472,6,1,primary
7740350,472,6,1,primary
7601476,472,6,1,primary
7599880,472,6,1,primary
7600060,472,6,1,primary
7598216,472,6,1,primary
7617346,472,6,1,primary
7974777,472,6,1,primary
7610850,472,6,1,primary
7598617,472,6,1,primary
7974537,472,6,1,primary
7923309,472,6,1,primary
7610966,472,6,1,primary
7610896,472,6,1,primary
7608639,472,6,1,primary
7607083,472,6,1,primary
7605154,472,6,1,primary
7596260,472,6,1,primary
7717067,472,6,1,primary
7595413,472,6,1,primary
7595414,472,6,1,primary
7603231,472,6,1,primary
7602502,472,6,1,primary
7601888,472,6,1,primary
7599813,472,6,1,primary
7599131,472,6,1,primary
7616487,472,6,1,primary
7752632,472,6,1,primary
7974547,472,6,1,primary
7596816,472,6,1,primary
7601186,472,6,1,primary
7600614,472,6,1,primary
7600306,472,6,1,primary
7974851,472,6,1,primary
7974852,472,6,1,primary
7613632,472,6,1,primary
7751628,472,6,1,primary
7596597,472,6,1,primary
7598754,472,6,1,primary
7616319,472,6,1,primary
7974680,472,6,1,primary
7898640,472,6,1,primary
7898342,472,6,1,primary
7814276,472,6,1,primary
7803516,472,6,1,primary
7803515,472,6,1,primary
7789814,472,6,1,primary
7751615,472,6,1,primary
7740221,472,6,1,primary
7726844,472,6,1,primary
7716731,472,6,1,primary
7695367,472,6,1,primary
7615659,472,6,1,primary
7751510,472,6,1,primary
7751509,472,6,1,primary
7667706,472,6,1,primary
7739870,472,6,1,primary
7612845,472,6,1,primary
7612745,472,6,1,primary
7613025,472,6,1,primary
7610408,472,6,1,primary
7610686,472,6,1,primary
7610323,472,6,1,primary
7610207,472,6,1,primary
7609640,472,6,1,primary
7752917,472,6,1,primary
7607046,472,6,1,primary
7606799,472,6,1,primary
7608110,496,5,1,primary
7606490,472,6,1,primary
7606304,472,6,1,primary
7606077,472,6,1,primary
7753410,472,6,1,primary
7604099,472,6,1,primary
7598004,472,6,1,primary
7740141,496,5,1,primary
7597554,472,6,1,primary
7597503,472,6,1,primary
7597338,472,6,1,primary
7597150,472,6,1,primary
7597054,496,5,1,primary
7596914,472,6,1,primary
7615745,472,6,1,primary
7594296,472,6,1,primary
7595519,472,6,1,primary
7594224,472,6,1,primary
7752529,472,6,1,primary
7752916,472,6,1,primary
7602023,472,6,1,primary
7601206,472,6,1,primary
7600815,472,6,1,primary
7601099,472,6,1,primary
7600365,472,6,1,primary
7599875,472,6,1,primary
7599431,496,5,1,primary
7598887,496,5,1,primary
7668849,472,6,1,primary
7611786,472,6,1,primary
7613923,472,6,1,primary
7616009,472,6,1,primary
7616281,472,6,1,primary
7617099,472,6,1,primary
7617091,472,6,1,primary
7695146,472,6,1,primary
7617358,472,6,1,primary
7717089,472,6,1,primary
7974738,472,6,1,primary
7974739,472,6,1,primary
7934254,472,6,1,primary
7934417,472,6,1,primary
7898265,472,6,1,primary
7766705,472,6,1,primary
7766654,447,1,1,primary
7740085,472,6,1,primary
7726948,472,6,1,primary
7609421,472,6,1,primary
7597034,472,6,1,primary
7596461,472,6,1,primary
7594591,472,6,1,primary
7603070,472,6,1,primary
7602480,472,6,1,primary
7602579,472,6,1,primary
7602602,472,6,1,primary
7602621,472,6,1,primary
7602082,472,6,1,primary
7610549,472,6,1,primary
7600059,472,6,1,primary
7599449,472,6,1,primary
7599150,472,6,1,primary
7599358,472,6,1,primary
7667575,472,6,1,primary
7974758,472,6,1,primary
7974759,472,6,1,primary
7974767,472,6,1,primary
7974819,472,6,1,primary
7934616,472,6,1,primary
7923701,472,6,1,primary
7923700,472,6,1,primary
7923702,472,6,1,primary
7923406,472,6,1,primary
7923674,472,6,1,primary
7923588,472,6,1,primary
7898524,472,6,1,primary
7898519,472,6,1,primary
7803475,472,6,1,primary
7803695,472,6,1,primary
7803599,472,6,1,primary
7803568,472,6,1,primary
7814199,472,6,1,primary
7803243,472,6,1,primary
7751927,472,6,1,primary
7727007,472,6,1,primary
7814114,472,6,1,primary
7695458,472,6,1,primary
7615795,472,6,1,primary
7615728,472,6,1,primary
7615499,472,6,1,primary
7615457,472,6,1,primary
7613288,472,6,1,primary
7613202,472,6,1,primary
7611217,472,6,1,primary
7610274,472,6,1,primary
7610062,472,6,1,primary
7609677,472,6,1,primary
7609617,472,6,1,primary
7609204,472,6,1,primary
7609118,472,6,1,primary
7608573,472,6,1,primary
7751645,472,6,1,primary
7608001,472,6,1,primary
7607457,472,6,1,primary
7607469,472,6,1,primary
7667994,472,6,1,primary
7608409,472,6,1,primary
7607010,472,6,1,primary
7606932,472,6,1,primary
7606501,472,6,1,primary
7606156,472,6,1,primary
7605463,472,6,1,primary
7605277,472,6,1,primary
7604383,472,6,1,primary
7604392,472,6,1,primary
7604510,496,5,1,primary
7751634,472,6,1,primary
7668380,496,5,1,primary
7698689,472,6,1,primary
7597171,472,6,1,primary
7597206,472,6,1,primary
7597219,472,6,1,primary
7597220,472,6,1,primary
7668435,472,6,1,primary
7597007,472,6,1,primary
7596930,472,6,1,primary
7596943,472,6,1,primary
7753420,472,6,1,primary
7596530,472,6,1,primary
7596531,472,6,1,primary
7596899,472,6,1,primary
7740125,472,6,1,primary
7596203,472,6,1,primary
7596212,472,6,1,primary
7596177,472,6,1,primary
7595642,472,6,1,primary
7595592,496,5,1,primary
7595534,496,5,1,primary
7595536,472,6,1,primary
7668581,472,6,1,primary
7753028,472,6,1,primary
7752745,472,6,1,primary
7594408,472,6,1,primary
7752220,496,5,1,primary
7594675,472,6,1,primary
7595471,472,6,1,primary
7607197,472,6,1,primary
7594404,472,6,1,primary
7594405,472,6,1,primary
7594171,472,6,1,primary
7595472,472,6,1,primary
7603713,472,6,1,primary
7603498,472,6,1,primary
7603458,472,6,1,primary
7602965,472,6,1,primary
7602723,472,6,1,primary
7602498,472,6,1,primary
7602499,472,6,1,primary
7602263,472,6,1,primary
7602288,472,6,1,primary
7602307,472,6,1,primary
7602329,472,6,1,primary
7601868,472,6,1,primary
7601873,472,6,1,primary
7601639,472,6,1,primary
7601434,472,6,1,primary
7601263,472,6,1,primary
7601298,472,6,1,primary
7601368,472,6,1,primary
7601370,472,6,1,primary
7698759,472,6,1,primary
7600863,472,6,1,primary
7600635,472,6,1,primary
7600015,472,6,1,primary
7600344,472,6,1,primary
7599496,472,6,1,primary
7599029,472,6,1,primary
7599045,472,6,1,primary
7668856,472,6,1,primary
7598287,472,6,1,primary
7612207,472,6,1,primary
7612174,472,6,1,primary
7612182,472,6,1,primary
7613983,472,6,1,primary
7613987,472,6,1,primary
7740525,472,6,1,primary
7615058,472,6,1,primary
7614943,472,6,1,primary
7616128,472,6,1,primary
7751895,472,6,1,primary
7616224,472,6,1,primary
7615943,472,6,1,primary
7615960,472,6,1,primary
7616357,472,6,1,primary
7615952,472,6,1,primary
7617074,472,6,1,primary
7617622,472,6,1,primary
7616614,472,6,1,primary
7617052,472,6,1,primary
7616592,472,6,1,primary
7617621,472,6,1,primary
7617793,472,6,1,primary
7974548,36,4,1,primary
7974845,472,6,1,primary
7934621,472,6,1,primary
7934246,63,4,1,primary
7934568,472,6,1,primary
7898340,472,6,1,primary
7814394,472,6,1,primary
7803667,472,6,1,primary
7789755,472,6,1,primary
7789609,472,6,1,primary
7789926,472,6,1,primary
7751566,36,4,1,primary
7740115,584,4,1,primary
7740410,472,6,1,primary
7726953,584,4,1,primary
7726904,584,4,1,primary
7726750,597,4,1,primary
7923246,472,6,1,primary
7898675,136,7,1,primary
7612805,472,6,1,primary
7611459,472,6,1,primary
7611460,44,3,1,primary
7609065,472,6,1,primary
7608847,472,6,1,primary
7608763,472,6,1,primary
7898680,472,6,1,primary
7667892,472,6,1,primary
7607865,472,6,1,primary
7607418,472,6,1,primary
7739988,472,6,1,primary
7668028,472,6,1,primary
7668055,472,6,1,primary
7606443,472,6,1,primary
7606395,472,6,1,primary
7606398,472,6,1,primary
7606344,472,6,1,primary
7606149,472,6,1,primary
7605988,472,6,1,primary
7789502,472,6,1,primary
7605482,472,6,1,primary
7668243,472,6,1,primary
7695241,472,6,1,primary
7740142,496,5,1,primary
7596469,472,6,1,primary
7752724,472,6,1,primary
7596455,472,6,1,primary
7596323,472,6,1,primary
7596296,472,6,1,primary
7668588,472,6,1,primary
7593807,472,6,1,primary
7752890,472,6,1,primary
7602405,472,6,1,primary
7601808,472,6,1,primary
7601606,472,6,1,primary
7601255,496,5,1,primary
7601200,472,6,1,primary
7600398,472,6,1,primary
7599475,472,6,1,primary
7598448,496,5,1,primary
7598265,496,5,1,primary
7740351,472,6,1,primary
7616033,426,1,1,primary
7614135,472,6,1,primary
7740356,472,6,1,primary
7616034,426,1,1,primary
7616347,472,6,1,primary
7616247,472,6,1,primary
7616525,472,6,1,primary
7617222,472,6,1,primary
7617214,472,6,1,primary
7617270,472,6,1,primary
7695090,472,6,1,primary
7617542,472,6,1,primary
7616981,472,6,1,primary
7616972,472,6,1,primary
7616942,472,6,1,primary
7974807,44,3,1,primary
7974809,44,3,1,primary
7803652,44,3,1,primary
7803651,44,3,1,primary
7608577,472,6,1,primary
7814210,472,6,1,primary
7668443,472,6,1,primary
7593934,472,6,1,primary
7600326,472,6,1,primary
7599848,472,6,1,primary
7974556,472,6,1,primary
7615463,472,6,1,primary
7737502,472,6,1,primary
7613736,472,6,1,primary
7605652,472,6,1,primary
7595667,472,6,1,primary
7610595,472,6,1,primary
7603721,472,6,1,primary
7602209,472,6,1,primary
7598849,472,6,1,primary
7598385,472,6,1,primary
7974558,472,6,1,primary
7923593,472,6,1,primary
7898634,472,6,1,primary
7605820,472,6,1,primary
7593955,472,6,1,primary
7603653,472,6,1,primary
7752871,472,6,1,primary
7668831,472,6,1,primary
7974815,524,3,1,primary
7803756,472,6,1,primary
7751621,472,6,1,primary
7695399,472,6,1,primary
7717334,472,6,1,primary
7610644,472,6,1,primary
7616727,136,7,1,primary
7616728,136,7,1,primary
7607471,472,6,1,primary
7717178,472,6,1,primary
7603207,472,6,1,primary
7603089,472,6,1,primary
7602947,472,6,1,primary
7601724,472,6,1,primary
7601342,472,6,1,primary
7600918,472,6,1,primary
7600993,472,6,1,primary
7600676,472,6,1,primary
7705130,472,6,1,primary
7974560,472,6,1,primary
7615435,472,6,1,primary
7599745,472,6,1,primary
7599128,472,6,1,primary
7616575,472,6,1,primary
7974861,472,6,1,primary
7974862,472,6,1,primary
7934485,472,6,1,primary
7923747,472,6,1,primary
7803548,472,6,1,primary
7789886,472,6,1,primary
7726909,472,6,1,primary
7695383,472,6,1,primary
7615589,472,6,1,primary
7615521,472,6,1,primary
7615384,496,5,1,primary
7613780,472,6,1,primary
7613578,472,6,1,primary
7611192,472,6,1,primary
7611157,472,6,1,primary
7739832,472,6,1,primary
7752912,472,6,1,primary
7667863,472,6,1,primary
7608848,472,6,1,primary
7607395,472,6,1,primary
7614512,472,6,1,primary
7607352,472,6,1,primary
7668189,472,6,1,primary
7597870,472,6,1,primary
7597854,472,6,1,primary
7597692,472,6,1,primary
7608400,472,6,1,primary
7608895,472,6,1,primary
7597095,472,6,1,primary
7612627,472,6,1,primary
7595900,472,6,1,primary
7595733,472,6,1,primary
7595739,472,6,1,primary
7611347,472,6,1,primary
7611343,472,6,1,primary
7595241,472,6,1,primary
7593920,472,6,1,primary
7614438,472,6,1,primary
7594246,472,6,1,primary
7739927,472,6,1,primary
7603577,472,6,1,primary
7602980,472,6,1,primary
7602760,472,6,1,primary
7602406,472,6,1,primary
7601477,472,6,1,primary
7601256,472,6,1,primary
7600372,472,6,1,primary
7600078,472,6,1,primary
7603933,426,1,1,primary
7599434,472,6,1,primary
7599445,472,6,1,primary
7608160,472,6,1,primary
7598891,472,6,1,primary
7608139,472,6,1,primary
7605172,496,5,1,primary
7598592,496,5,1,primary
7598246,472,6,1,primary
7612247,472,6,1,primary
7611799,472,6,1,primary
7615126,472,6,1,primary
7615073,472,6,1,primary
7616002,472,6,1,primary
7617238,472,6,1,primary
7616982,472,6,1,primary
7695131,472,6,1,primary
7974672,472,6,1,primary
7814273,472,6,1,primary
7615705,472,6,1,primary
7615417,472,6,1,primary
7934331,472,6,1,primary
7613090,472,6,1,primary
7612870,472,6,1,primary
7612633,472,6,1,primary
7611135,472,6,1,primary
7611041,472,6,1,primary
7610127,472,6,1,primary
7609601,472,6,1,primary
7608695,472,6,1,primary
7605130,472,6,1,primary
7668402,472,6,1,primary
7597303,472,6,1,primary
7596621,472,6,1,primary
7609386,472,6,1,primary
7602635,472,6,1,primary
7601140,472,6,1,primary
7600268,472,6,1,primary
7599169,472,6,1,primary
7612029,472,6,1,primary
7616181,472,6,1,primary
7617351,472,6,1,primary
7617600,472,6,1,primary
7974692,472,6,1,primary
7726917,472,6,1,primary
7607555,472,6,1,primary
7602822,472,6,1,primary
7600334,472,6,1,primary
7974722,472,6,1,primary
7934520,472,6,1,primary
7934385,472,6,1,primary
7934392,472,6,1,primary
7803376,472,6,1,primary
7789639,472,6,1,primary
7751792,472,6,1,primary
7751661,472,6,1,primary
7615525,472,6,1,primary
7615473,472,6,1,primary
7614554,472,6,1,primary
7613652,472,6,1,primary
7613524,472,6,1,primary
7739999,472,6,1,primary
7612489,472,6,1,primary
7611035,472,6,1,primary
7610410,472,6,1,primary
7609563,472,6,1,primary
7608578,472,6,1,primary
7606529,472,6,1,primary
7606356,472,6,1,primary
7606400,472,6,1,primary
7606170,472,6,1,primary
7605858,472,6,1,primary
7604671,472,6,1,primary
7668291,472,6,1,primary
7604337,472,6,1,primary
7604315,472,6,1,primary
7596962,472,6,1,primary
7596193,472,6,1,primary
7595722,472,6,1,primary
7602479,472,6,1,primary
7602314,472,6,1,primary
7602351,472,6,1,primary
7602419,472,6,1,primary
7599702,472,6,1,primary
7598215,472,6,1,primary
7612154,472,6,1,primary
7612104,472,6,1,primary
7611733,472,6,1,primary
7614258,472,6,1,primary
7614230,472,6,1,primary
7614125,472,6,1,primary
7667730,196,1,1,primary
7614924,472,6,1,primary
7614925,472,6,1,primary
7616160,472,6,1,primary
7617601,472,6,1,primary
7617049,472,6,1,primary
7617423,472,6,1,primary
7974735,472,6,1,primary
7934437,472,6,1,primary
7923746,472,6,1,primary
7898536,472,6,1,primary
7923347,472,6,1,primary
7814317,472,6,1,primary
7803403,472,6,1,primary
7803577,472,6,1,primary
7789863,472,6,1,primary
7803220,472,6,1,primary
7803742,472,6,1,primary
7766900,472,6,1,primary
7751646,472,6,1,primary
7766899,472,6,1,primary
7740105,472,6,1,primary
7740257,472,6,1,primary
7726960,472,6,1,primary
7727096,472,6,1,primary
7615532,472,6,1,primary
7752543,472,6,1,primary
7614609,472,6,1,primary
7614539,472,6,1,primary
7613434,472,6,1,primary
7753100,472,6,1,primary
7613304,472,6,1,primary
7751812,472,6,1,primary
7612724,472,6,1,primary
7612641,472,6,1,primary
7752365,472,6,1,primary
7610681,472,6,1,primary
7752318,472,6,1,primary
7610666,472,6,1,primary
7751481,472,6,1,primary
7752279,472,6,1,primary
7717272,472,6,1,primary
7606926,472,6,1,primary
7606358,472,6,1,primary
7606008,472,6,1,primary
7752990,472,6,1,primary
7605412,472,6,1,primary
7667598,472,6,1,primary
7605109,472,6,1,primary
7605155,472,6,1,primary
7604999,472,6,1,primary
7766683,472,6,1,primary
7604251,472,6,1,primary
7604087,472,6,1,primary
7598032,472,6,1,primary
7598006,472,6,1,primary
7597976,472,6,1,primary
7597968,472,6,1,primary
7597369,472,6,1,primary
7597056,472,6,1,primary
7596387,472,6,1,primary
7596501,472,6,1,primary
7605219,472,6,1,primary
7594124,472,6,1,primary
7594125,472,6,1,primary
7607687,472,6,1,primary
7603755,472,6,1,primary
7603262,472,6,1,primary
7603263,472,6,1,primary
7603272,472,6,1,primary
7608317,472,6,1,primary
7602531,472,6,1,primary
7602298,472,6,1,primary
7601950,472,6,1,primary
7601747,472,6,1,primary
7601457,472,6,1,primary
7601288,472,6,1,primary
7601069,472,6,1,primary
7601116,472,6,1,primary
7600188,472,6,1,primary
7600189,472,6,1,primary
7600316,472,6,1,primary
7600358,472,6,1,primary
7599707,472,6,1,primary
7598866,472,6,1,primary
7598867,472,6,1,primary
7598794,472,6,1,primary
7612148,472,6,1,primary
7611660,472,6,1,primary
7614379,472,6,1,primary
7752522,472,6,1,primary
7613913,472,6,1,primary
7613892,472,6,1,primary
7615205,472,6,1,primary
7616027,472,6,1,primary
7616361,472,6,1,primary
7695198,472,6,1,primary
7974736,472,6,1,primary
7923491,472,6,1,primary
7609995,472,6,1,primary
7606460,472,6,1,primary
7751699,472,6,1,primary
7603650,472,6,1,primary
7603475,472,6,1,primary
7924098,472,6,1,primary
7974769,472,6,1,primary
7695276,472,6,1,primary
7667453,472,6,1,primary
7667663,472,6,1,primary
7667664,441,1,1,primary
7608769,472,6,1,primary
7668229,472,6,1,primary
7605015,472,6,1,primary
7604240,472,6,1,primary
7595671,472,6,1,primary
7607211,472,6,1,primary
7595379,472,6,1,primary
7607193,472,6,1,primary
7603599,472,6,1,primary
7603285,472,6,1,primary
7599284,472,6,1,primary
7599285,472,6,1,primary
7599076,472,6,1,primary
7598802,472,6,1,primary
7598313,472,6,1,primary
7611630,472,6,1,primary
7974774,472,6,1,primary
7934477,472,6,1,primary
7609041,472,6,1,primary
7608485,472,6,1,primary
7607752,472,6,1,primary
7668074,472,6,1,primary
7668262,472,6,1,primary
7596856,496,5,1,primary
7594294,472,6,1,primary
7603102,472,6,1,primary
7601118,472,6,1,primary
7599891,472,6,1,primary
7598355,472,6,1,primary
7617242,472,6,1,primary
7974798,472,6,1,primary
7923610,472,6,1,primary
7814314,472,6,1,primary
7740016,472,6,1,primary
7726804,472,6,1,primary
7695382,472,6,1,primary
7752681,472,6,1,primary
7737509,496,5,1,primary
7611388,472,6,1,primary
7753089,472,6,1,primary
7597840,472,6,1,primary
7597702,472,6,1,primary
7595901,472,6,1,primary
7593772,472,6,1,primary
7594502,472,6,1,primary
7597746,472,6,1,primary
7602824,472,6,1,primary
7602835,472,6,1,primary
7601856,472,6,1,primary
7599543,472,6,1,primary
7599018,472,6,1,primary
7598477,472,6,1,primary
7667603,472,6,1,primary
7616222,472,6,1,primary
7616956,472,6,1,primary
7974813,472,6,1,primary
7934607,472,6,1,primary
7615604,446,1,1,primary
7613379,472,6,1,primary
7610723,472,6,1,primary
7608404,472,6,1,primary
7607711,472,6,1,primary
7752923,472,6,1,primary
7602390,472,6,1,primary
7601125,472,6,1,primary
7599909,472,6,1,primary
7599461,472,6,1,primary
7599027,472,6,1,primary
7612206,472,6,1,primary
7612129,472,6,1,primary
7614862,472,6,1,primary
7616235,472,6,1,primary
7615928,472,6,1,primary
7616932,472,6,1,primary
7974576,472,6,1,primary
7751676,472,6,1,primary
7611502,472,6,1,primary
7609974,472,6,1,primary
7607717,472,6,1,primary
7605874,472,6,1,primary
7604781,472,6,1,primary
7604782,472,6,1,primary
7752805,496,5,1,primary
7597961,472,6,1,primary
7753371,472,6,1,primary
7753372,472,6,1,primary
7752763,472,6,1,primary
7753017,472,6,1,primary
7700001,472,6,1,primary
7700002,472,6,1,primary
7596683,472,6,1,primary
7605724,472,6,1,primary
7602834,472,6,1,primary
7601385,472,6,1,primary
7600609,472,6,1,primary
7599547,472,6,1,primary
7599111,472,6,1,primary
7598738,472,6,1,primary
7598284,472,6,1,primary
7598193,472,6,1,primary
7612315,472,6,1,primary
7611971,472,6,1,primary
7611921,472,6,1,primary
7934190,433,1,1,primary
7613911,472,6,1,primary
7616579,472,6,1,primary
7616545,472,6,1,primary
7617431,472,6,1,primary
7695187,472,6,1,primary
7974581,472,6,1,primary
7615298,472,6,1,primary
7594686,472,6,1,primary
7598939,472,6,1,primary
7974582,472,6,1,primary
7934376,472,6,1,primary
7974628,472,6,1,primary
7898438,472,6,1,primary
7814337,472,6,1,primary
7803978,472,6,1,primary
7934731,472,6,1,primary
7803209,472,6,1,primary
7751838,472,6,1,primary
7726885,472,6,1,primary
7804011,472,6,1,primary
7803920,472,6,1,primary
7667396,472,6,1,primary
7615832,472,6,1,primary
7615302,472,6,1,primary
7614669,472,6,1,primary
7613781,472,6,1,primary
7613683,472,6,1,primary
7613188,472,6,1,primary
7610028,472,6,1,primary
7608998,472,6,1,primary
7667974,472,6,1,primary
7607078,472,6,1,primary
7606756,472,6,1,primary
7606757,472,6,1,primary
7605616,472,6,1,primary
7605009,472,6,1,primary
7604013,472,6,1,primary
7597808,472,6,1,primary
7597591,472,6,1,primary
7597578,472,6,1,primary
7898451,472,6,1,primary
7752460,472,6,1,primary
7595863,472,6,1,primary
7751861,472,6,1,primary
7594710,472,6,1,primary
7740484,496,5,1,primary
7740485,496,5,1,primary
7603588,472,6,1,primary
7609876,472,6,1,primary
7601548,472,6,1,primary
7601191,472,6,1,primary
7717185,472,6,1,primary
7598945,496,5,1,primary
7598457,496,5,1,primary
7598268,496,5,1,primary
7617300,472,6,1,primary
7617724,472,6,1,primary
7616756,472,6,1,primary
7974591,472,6,1,primary
7923485,472,6,1,primary
7923367,472,6,1,primary
7898422,472,6,1,primary
7615810,472,6,1,primary
7613185,472,6,1,primary
7613152,472,6,1,primary
7613040,472,6,1,primary
7612517,472,6,1,primary
7612425,472,6,1,primary
7612415,472,6,1,primary
7611547,472,6,1,primary
7611536,472,6,1,primary
7610421,472,6,1,primary
7607528,472,6,1,primary
7606808,472,6,1,primary
7606744,472,6,1,primary
7752911,472,6,1,primary
7606159,472,6,1,primary
7604362,472,6,1,primary
7597965,472,6,1,primary
7667555,472,6,1,primary
7752770,472,6,1,primary
7597227,472,6,1,primary
7595982,472,6,1,primary
7596728,472,6,1,primary
7752854,472,6,1,primary
7599001,472,6,1,primary
7614091,472,6,1,primary
7716517,472,6,1,primary
7616888,472,6,1,primary
7617016,472,6,1,primary
7974853,472,6,1,primary
7934569,472,6,1,primary
7898688,472,6,1,primary
7814363,472,6,1,primary
7615693,472,6,1,primary
7615692,472,6,1,primary
7613586,472,6,1,primary
7613433,472,6,1,primary
7608520,472,6,1,primary
7607575,472,6,1,primary
7605844,472,6,1,primary
7604505,472,6,1,primary
7597770,472,6,1,primary
7597526,472,6,1,primary
7597207,472,6,1,primary
7612974,472,6,1,primary
7611362,472,6,1,primary
7596190,472,6,1,primary
7593943,472,6,1,primary
7752720,472,6,1,primary
7594988,472,6,1,primary
7607703,472,6,1,primary
7593821,472,6,1,primary
7594850,472,6,1,primary
7603195,472,6,1,primary
7602443,472,6,1,primary
7601602,472,6,1,primary
7600858,472,6,1,primary
7600729,472,6,1,primary
7600287,472,6,1,primary
7668823,472,6,1,primary
7599473,472,6,1,primary
7598927,472,6,1,primary
7613885,426,1,1,primary
7614859,472,6,1,primary
7617571,472,6,1,primary
7974602,472,6,1,primary
7613552,472,6,1,primary
7614470,472,6,1,primary
7600198,472,6,1,primary
7974615,472,6,1,primary
7695419,472,6,1,primary
7667496,472,6,1,primary
7610637,472,6,1,primary
7739941,472,6,1,primary
7599776,472,6,1,primary
7974620,472,6,1,primary
7923297,472,6,1,primary
7898548,472,6,1,primary
7814122,472,6,1,primary
7803733,472,6,1,primary
7803440,472,6,1,primary
7803445,472,6,1,primary
7803398,441,1,1,primary
7613353,472,6,1,primary
7607262,472,6,1,primary
7605849,472,6,1,primary
7898858,472,6,1,primary
7605549,472,6,1,primary
7604118,472,6,1,primary
7753706,472,6,1,primary
7596611,472,6,1,primary
7596614,472,6,1,primary
7596147,472,6,1,primary
7596146,472,6,1,primary
7752693,472,6,1,primary
7595793,472,6,1,primary
7595704,472,6,1,primary
7595248,472,6,1,primary
7898628,472,6,1,primary
7603737,472,6,1,primary
7610564,472,6,1,primary
7602192,472,6,1,primary
7717226,472,6,1,primary
7599980,472,6,1,primary
7740185,472,6,1,primary
7599515,323,1,1,primary
7717137,496,5,1,primary
7616201,472,6,1,primary
7974622,472,6,1,primary
7790185,472,6,1,primary
7668220,472,6,1,primary
7598076,472,6,1,primary
7595933,472,6,1,primary
7595938,472,6,1,primary
7609911,472,6,1,primary
7595466,472,6,1,primary
7603242,472,6,1,primary
7698785,472,6,1,primary
7600472,472,6,1,primary
7599580,472,6,1,primary
7599075,472,6,1,primary
7598626,472,6,1,primary
7598577,472,6,1,primary
7612334,472,6,1,primary
7612065,472,6,1,primary
7612037,472,6,1,primary
7611868,472,6,1,primary
7611878,472,6,1,primary
7611882,472,6,1,primary
7611731,472,6,1,primary
7614179,472,6,1,primary
7615041,472,6,1,primary
7617800,472,6,1,primary
7616896,472,6,1,primary
7974625,472,6,1,primary
7923514,472,6,1,primary
7614616,472,6,1,primary
7605168,472,6,1,primary
7604851,472,6,1,primary
7597776,472,6,1,primary
7597637,472,6,1,primary
7609345,472,6,1,primary
7601740,472,6,1,primary
7598399,472,6,1,primary
7615242,472,6,1,primary
7974882,472,6,1,primary
7934340,472,6,1,primary
7923648,472,6,1,primary
7923304,472,6,1,primary
7803623,472,6,1,primary
7789938,472,6,1,primary
7789928,472,6,1,primary
7789577,472,6,1,primary
7789939,472,6,1,primary
7726825,472,6,1,primary
7615612,472,6,1,primary
7613575,472,6,1,primary
7613209,472,6,1,primary
7739998,472,6,1,primary
7609626,472,6,1,primary
7739997,472,6,1,primary
7608696,472,6,1,primary
7667979,472,6,1,primary
7667995,472,6,1,primary
7607100,472,6,1,primary
7606114,472,6,1,primary
7605878,472,6,1,primary
7597719,472,6,1,primary
7740144,472,6,1,primary
7597682,472,6,1,primary
7597685,472,6,1,primary
7597665,472,6,1,primary
7612625,472,6,1,primary
7594009,472,6,1,primary
7594844,472,6,1,primary
7594845,472,6,1,primary
7607676,472,6,1,primary
7603795,472,6,1,primary
7610560,472,6,1,primary
7602922,472,6,1,primary
7602238,472,6,1,primary
7602240,472,6,1,primary
7600002,472,6,1,primary
7603930,472,6,1,primary
7599109,472,6,1,primary
7598485,472,6,1,primary
7598492,472,6,1,primary
7612059,472,6,1,primary
7611667,472,6,1,primary
7615239,472,6,1,primary
7616429,472,6,1,primary
7616016,472,6,1,primary
7617215,472,6,1,primary
7617196,472,6,1,primary
7617250,472,6,1,primary
7695135,472,6,1,primary
7974887,472,6,1,primary
7898814,472,6,1,primary
7726965,472,6,1,primary
7613517,472,6,1,primary
7607355,472,6,1,primary
7604747,472,6,1,primary
7604413,472,6,1,primary
7597006,472,6,1,primary
7612364,472,6,1,primary
7596867,472,6,1,primary
7602483,472,6,1,primary
7599161,472,6,1,primary
7611981,472,6,1,primary
7751963,472,6,1,primary
7617723,472,6,1,primary
7667540,472,6,1,primary
7617722,472,6,1,primary
7974894,472,6,1,primary
7934480,472,6,1,primary
7923781,472,6,1,primary
7923393,472,6,1,primary
7789835,472,6,1,primary
7804047,472,6,1,primary
7667431,472,6,1,primary
7607438,472,6,1,primary
7607307,472,6,1,primary
7607057,472,6,1,primary
7607058,472,6,1,primary
7606806,472,6,1,primary
7740506,472,6,1,primary
7606681,472,6,1,primary
7606621,472,6,1,primary
7606408,472,6,1,primary
7604435,472,6,1,primary
7609933,472,6,1,primary
7603557,472,6,1,primary
7602863,472,6,1,primary
7601518,472,6,1,primary
7600702,472,6,1,primary
7599205,472,6,1,primary
7598616,472,6,1,primary
7668870,472,6,1,primary
7617399,472,6,1,primary
7934479,472,6,1,primary
7898819,472,6,1,primary
7789765,472,6,1,primary
